geo_code1,geo_code2,car,foot,public,other,bike,all
64,96,137,0,0,0,0,137
64,99,95,0,0,0,0,95
64,100,120,0,0,0,0,120
64,101,102,0,321,0,0,423
64,104,21,0,21,0,0,42
64,106,240,0,0,0,0,240
64,107,99,0,0,0,0,99
64,238,0,0,0,120,0,120
64,240,59,0,0,0,0,59
64,251,200,0,0,0,0,200
65,1,116,0,244,0,0,360
65,2,0,0,104,0,0,104
65,4,214,0,0,0,0,214
65,8,224,0,0,0,0,224
65,9,0,0,92,0,0,92
65,15,116,0,0,0,0,116
65,21,917,0,0,72,0,989
65,22,116,0,0,0,0,116
65,24,458,0,0,0,0,458
65,25,0,0,176,0,0,176
65,27,386,0,0,0,0,386
65,28,467,0,0,0,0,467
65,29,116,0,0,0,0,116
65,30,0,0,126,0,0,126
65,31,0,0,121,116,0,237
65,32,802,0,0,0,0,802
65,33,37,0,0,0,0,37
65,35,231,0,116,0,0,347
65,39,111,0,135,0,0,246
65,41,109,0,0,0,0,109
65,44,58,0,0,0,0,58
65,48,247,0,0,0,0,247
65,49,116,0,80,0,0,196
65,52,0,0,121,0,0,121
65,53,116,0,0,0,0,116
65,54,229,0,360,0,0,589
65,55,11,0,249,0,0,260
65,57,347,0,247,282,0,876
65,58,116,0,0,0,0,116
65,60,340,0,0,118,0,458
65,61,116,0,121,0,0,237
65,62,0,0,0,109,0,109
65,63,368,109,0,23,101,601
65,64,1500,1493,0,1274,168,4435
65,65,4212,8467,0,439,335,13453
65,66,1391,573,157,1342,0,3463
65,67,0,1329,186,568,0,2083
65,68,1654,316,0,225,0,2195
65,69,902,451,0,80,0,1433
65,70,610,646,0,84,0,1340
65,74,231,0,0,0,0,231
65,76,77,0,31,0,0,108
65,77,116,0,0,0,0,116
65,78,116,0,0,0,0,116
65,79,503,0,317,111,0,931
65,80,116,0,0,0,0,116
65,81,294,0,50,396,0,740
65,83,220,0,75,138,0,433
65,84,227,0,0,116,0,343
65,85,24,0,0,0,0,24
65,87,111,0,0,0,0,111
65,88,139,0,0,0,0,139
65,93,227,0,0,0,0,227
65,97,76,0,0,370,0,446
65,100,0,0,0,229,0,229
65,102,49,0,0,0,0,49
65,108,224,0,0,0,0,224
65,239,231,0,0,0,0,231
66,1,0,0,103,0,0,103
66,2,142,0,0,0,0,142
66,3,0,0,118,0,0,118
66,4,0,0,101,0,0,101
66,5,116,0,0,0,0,116
66,6,58,0,0,0,0,58
66,7,0,0,0,58,0,58
66,17,0,0,0,101,0,101
66,23,58,0,0,0,0,58
66,26,0,0,215,0,0,215
66,27,35,0,63,0,0,98
66,28,0,0,298,0,0,298
66,29,143,0,0,0,0,143
66,30,129,0,0,0,0,129
66,31,48,0,416,0,0,464
66,32,58,0,0,0,0,58
66,34,23,0,0,0,0,23
66,36,262,0,0,0,0,262
66,49,48,0,80,0,0,128
66,50,394,0,0,70,0,464
66,51,58,0,0,0,0,58
66,53,95,0,0,0,0,95
66,54,0,0,105,0,0,105
66,55,21,0,0,0,0,21
66,56,110,0,0,0,0,110
66,57,58,0,0,0,0,58
66,58,100,0,0,0,0,100
66,59,533,0,0,0,0,533
66,60,2485,102,309,0,0,2896
66,61,204,0,0,0,0,204
66,62,53,0,0,0,0,53
66,63,53,12,59,11,0,135
66,64,2395,1216,402,438,0,4451
66,65,1404,682,38,1292,0,3416
66,66,507,2615,0,328,125,3575
66,67,590,0,0,0,0,590
66,68,407,58,65,0,0,530
66,69,58,0,0,58,0,116
66,70,272,445,154,165,0,1036
66,75,35,0,61,35,0,131
66,76,344,0,0,0,0,344
66,77,137,0,0,0,0,137
66,78,135,0,0,98,0,233
66,79,0,0,52,0,0,52
66,80,116,0,0,0,84,200
66,81,372,0,205,164,0,741
66,82,116,0,63,58,0,237
66,83,58,0,0,0,0,58
66,84,0,0,82,0,0,82
66,85,35,0,0,0,0,35
66,88,58,0,0,0,0,58
66,90,166,0,0,0,0,166
66,92,47,0,0,0,0,47
66,95,0,0,465,0,0,465
66,99,96,0,0,0,0,96
66,101,0,0,65,0,0,65
66,103,10,0,0,0,0,10
66,106,101,0,0,0,0,101
66,107,35,0,0,0,0,35
66,236,41,0,0,58,0,99
66,237,51,0,26,0,0,77
66,239,0,0,119,0,0,119
66,241,204,0,0,0,0,204
66,250,216,0,0,0,0,216
66,252,0,0,126,0,0,126
67,1,204,0,60,0,0,264
67,2,0,0,88,0,0,88
67,3,0,0,80,80,0,160
67,4,0,0,583,0,0,583
67,5,0,0,53,88,0,141
67,6,80,0,0,0,0,80
67,7,55,0,0,0,0,55
67,19,0,0,91,0,0,91
67,25,0,0,176,0,0,176
67,27,0,0,88,0,0,88
67,28,80,0,88,0,0,168
67,29,55,0,0,0,0,55
67,31,80,0,140,0,0,220
67,32,0,0,91,0,0,91
67,36,0,0,268,0,0,268
67,37,80,0,0,0,0,80
67,40,0,0,28,0,0,28
67,43,0,0,176,0,0,176
67,47,55,0,0,0,0,55
67,49,83,0,0,0,0,83
67,51,104,0,0,0,0,104
67,53,0,0,55,26,0,81
67,54,190,0,60,0,0,250
67,55,251,0,0,0,0,251
67,59,0,0,88,0,0,88
67,60,137,0,0,0,0,137
67,62,0,80,0,80,0,160
67,63,46,216,0,0,0,262
67,64,874,201,91,48,0,1214
67,65,86,1329,186,402,0,2003
67,66,590,0,0,0,0,590
67,67,745,3171,0,0,0,3916
67,68,650,1082,91,281,0,2104
67,69,460,957,0,0,0,1417
67,70,446,0,156,0,0,602
67,74,98,0,0,0,0,98
67,75,71,56,0,0,0,127
67,76,297,339,60,0,0,696
67,78,80,0,110,55,0,245
67,79,0,0,0,189,0,189
67,81,103,0,0,338,0,441
67,82,0,0,176,0,80,256
67,83,193,0,0,0,0,193
67,84,51,0,0,0,0,51
67,85,0,0,0,17,0,17
67,86,18,0,0,0,0,18
67,87,284,0,0,0,0,284
67,88,0,0,150,0,0,150
67,91,0,0,80,0,0,80
67,93,0,0,88,0,0,88
67,94,80,0,0,0,0,80
67,95,200,0,0,0,0,200
67,98,0,0,8,0,0,8
67,104,42,0,0,0,0,42
67,107,0,0,0,99,0,99
67,236,0,0,122,0,0,122
67,237,33,0,0,0,0,33
68,1,0,0,396,0,0,396
68,2,0,0,332,0,0,332
68,3,0,0,186,0,0,186
68,4,618,0,215,0,0,833
68,5,0,0,97,0,0,97
68,6,0,0,121,0,0,121
68,7,150,0,100,746,0,996
68,10,0,0,12,0,0,12
68,11,0,0,24,0,0,24
68,14,333,0,0,0,0,333
68,18,124,0,0,0,0,124
68,22,134,0,0,0,0,134
68,23,178,0,61,0,0,239
68,24,0,0,150,0,263,413
68,25,0,0,213,208,0,421
68,26,383,0,97,0,0,480
68,27,121,0,506,47,0,674
68,28,76,0,847,182,0,1105
68,29,468,0,518,90,0,1076
68,30,193,0,206,319,0,718
68,31,250,0,1290,150,0,1690
68,32,143,0,253,145,0,541
68,33,14,0,6,0,0,20
68,34,39,0,42,59,0,140
68,35,0,0,33,0,0,33
68,36,121,0,0,131,0,252
68,37,0,0,72,0,0,72
68,38,35,0,0,0,0,35
68,40,0,0,18,0,0,18
68,41,0,0,140,0,0,140
68,42,0,0,23,0,0,23
68,43,121,0,176,98,0,395
68,44,302,0,0,0,0,302
68,48,121,0,0,0,0,121
68,51,174,0,0,0,0,174
68,53,426,0,519,58,0,1003
68,54,74,0,291,0,0,365
68,55,347,0,97,0,0,444
68,56,461,0,90,0,0,551
68,57,443,0,63,21,0,527
68,58,97,0,127,0,0,224
68,60,1031,0,0,75,0,1106
68,62,0,0,168,107,0,275
68,63,127,0,132,0,33,292
68,64,999,0,0,0,572,1571
68,65,1504,316,0,225,0,2045
68,66,349,58,65,58,0,530
68,67,705,1052,0,361,0,2118
68,68,1516,45201,488,2292,0,49497
68,69,1073,2342,0,0,216,3631
68,70,1779,836,858,183,130,3786
68,74,613,0,427,160,142,1342
68,75,310,0,184,188,0,682
68,76,514,443,277,564,0,1798
68,77,300,0,323,1163,0,1786
68,78,586,0,221,0,518,1325
68,79,320,0,157,63,0,540
68,80,137,210,196,545,326,1414
68,81,846,1210,193,802,355,3406
68,82,711,232,76,90,130,1239
68,83,187,0,94,37,276,594
68,84,221,0,198,51,0,470
68,85,47,0,44,24,0,115
68,86,18,0,70,0,0,88
68,87,240,0,230,152,0,622
68,88,496,0,110,138,0,744
68,89,149,0,0,150,0,299
68,90,62,0,287,276,0,625
68,91,9,0,9,0,0,18
68,93,191,0,117,0,0,308
68,94,150,0,524,0,0,674
68,95,75,0,0,102,0,177
68,96,0,0,0,66,0,66
68,97,35,0,0,35,0,70
68,98,7,0,0,7,0,14
68,99,0,184,0,0,0,184
68,100,183,0,145,150,0,478
68,101,0,0,484,0,0,484
68,102,105,0,114,0,0,219
68,103,35,0,0,0,0,35
68,104,42,0,0,159,0,201
68,105,50,0,0,0,0,50
68,106,290,0,0,0,0,290
68,107,342,0,0,0,0,342
68,237,0,0,0,26,0,26
68,251,256,0,279,0,0,535
68,252,62,0,0,0,0,62
68,254,0,0,294,0,0,294
69,2,80,0,0,0,0,80
69,3,0,0,253,80,0,333
69,4,0,0,233,560,0,793
69,5,80,0,248,0,0,328
69,6,0,0,79,0,0,79
69,7,0,0,75,0,0,75
69,17,20,0,0,0,0,20
69,18,0,0,87,0,0,87
69,19,201,0,0,35,0,236
69,20,0,0,319,0,0,319
69,21,0,0,72,0,0,72
69,23,63,0,0,0,0,63
69,24,103,0,163,0,0,266
69,25,0,0,174,0,0,174
69,27,80,0,0,0,0,80
69,28,80,0,24,152,0,256
69,30,64,0,144,0,0,208
69,31,0,0,53,0,186,239
69,32,80,0,334,93,0,507
69,34,39,0,38,0,0,77
69,35,73,0,87,0,0,160
69,36,823,0,0,131,0,954
69,39,73,0,0,0,0,73
69,41,0,0,121,0,0,121
69,43,0,0,167,0,0,167
69,45,172,0,0,0,0,172
69,49,248,0,0,153,0,401
69,51,197,0,0,0,0,197
69,52,227,0,279,0,0,506
69,53,0,0,101,0,0,101
69,54,110,0,87,80,0,277
69,56,0,0,38,0,0,38
69,57,350,0,87,0,0,437
69,60,118,0,129,0,0,247
69,62,177,80,361,0,39,657
69,63,187,0,0,24,0,211
69,64,0,0,0,120,321,441
69,65,1000,531,40,80,0,1651
69,66,0,0,0,116,0,116
69,67,380,877,0,0,0,1257
69,68,1572,1775,0,80,216,3643
69,69,2524,10164,0,0,287,12975
69,70,275,794,0,160,0,1229
69,74,39,0,307,0,0,346
69,75,35,0,174,0,0,209
69,76,80,0,0,73,0,153
69,79,41,0,45,0,0,86
69,80,106,0,79,80,0,265
69,81,623,152,226,336,0,1337
69,82,115,0,0,0,102,217
69,83,187,0,129,0,0,316
69,84,73,0,0,0,0,73
69,85,0,0,19,41,0,60
69,86,18,0,22,0,0,40
69,87,138,0,26,0,0,164
69,88,138,0,0,0,0,138
69,94,0,0,0,127,0,127
69,96,0,0,0,0,95,95
69,97,154,0,0,35,51,240
69,99,131,0,0,0,0,131
69,100,80,0,0,0,0,80
69,101,820,0,0,0,0,820
69,102,56,0,0,0,0,56
69,104,0,0,22,0,0,22
69,105,50,0,0,0,0,50
69,107,118,0,0,0,0,118
69,237,26,0,0,0,0,26
69,239,0,0,0,35,0,35
69,252,85,0,0,0,0,85
70,2,0,0,160,0,0,160
70,6,0,0,91,0,0,91
70,11,11,0,0,0,0,11
70,12,156,0,0,0,0,156
70,19,97,0,0,0,0,97
70,22,0,0,953,0,0,953
70,23,127,0,0,0,0,127
70,24,0,0,0,110,0,110
70,25,84,0,0,0,0,84
70,26,0,0,91,0,0,91
70,27,84,0,0,84,0,168
70,29,0,0,128,63,0,191
70,30,0,0,0,71,0,71
70,31,78,0,0,0,0,78
70,32,84,0,101,0,21,206
70,34,0,0,0,17,0,17
70,37,0,0,55,0,0,55
70,41,121,0,132,0,0,253
70,43,90,0,0,0,0,90
70,49,0,0,81,35,0,116
70,50,35,0,0,156,0,191
70,51,311,0,0,0,0,311
70,54,155,0,0,78,0,233
70,55,211,0,0,0,0,211
70,56,84,0,0,0,0,84
70,58,184,0,0,0,0,184
70,60,0,0,91,0,0,91
70,62,79,0,0,0,0,79
70,63,179,0,12,0,0,191
70,64,154,0,0,0,102,256
70,65,610,568,0,84,0,1262
70,66,593,445,154,165,0,1357
70,67,506,0,178,0,0,684
70,68,1245,760,1072,121,130,3328
70,69,282,760,0,160,0,1202
70,70,0,8035,0,86,0,8121
70,74,98,0,95,82,0,275
70,75,0,0,91,0,0,91
70,76,68,0,0,0,0,68
70,77,0,0,0,60,0,60
70,78,88,0,289,0,0,377
70,79,167,0,400,0,0,567
70,80,71,0,0,0,0,71
70,81,249,0,41,155,0,445
70,82,0,0,185,0,0,185
70,83,35,0,107,0,0,142
70,84,130,0,102,0,0,232
70,87,33,0,0,0,0,33
70,88,0,0,0,141,0,141
70,90,62,0,0,62,0,124
70,92,0,0,110,0,0,110
70,94,0,0,67,0,0,67
70,95,0,0,111,0,0,111
70,97,70,0,0,0,0,70
70,98,7,0,0,0,0,7
70,99,58,0,0,0,0,58
70,102,85,0,53,0,0,138
70,104,21,0,0,0,0,21
70,105,50,0,0,0,0,50
70,236,84,0,0,0,0,84
70,237,65,0,0,0,0,65
70,239,0,0,110,0,0,110
70,252,0,0,0,62,0,62
70,254,218,0,0,0,0,218
74,1,0,0,39,0,0,39
74,2,0,0,303,0,0,303
74,3,0,0,306,0,0,306
74,4,0,0,191,910,0,1101
74,7,882,83,0,0,0,965
74,12,124,0,0,0,0,124
74,13,0,0,42,0,0,42
74,14,196,0,0,0,0,196
74,15,53,0,24,0,0,77
74,20,0,0,322,254,0,576
74,21,0,0,78,83,0,161
74,22,0,0,98,0,0,98
74,23,0,457,154,0,0,611
74,24,77,0,0,36,0,113
74,25,336,0,0,0,0,336
74,26,0,167,0,0,0,167
74,27,353,1414,0,55,0,1822
74,28,111,2572,0,0,0,2683
74,29,350,1308,59,23,0,1740
74,30,0,44,192,0,0,236
74,31,39,55,89,30,0,213
74,32,133,793,156,87,0,1169
74,33,7,0,0,0,0,7
74,34,98,39,0,0,0,137
74,36,229,0,143,0,0,372
74,40,0,0,26,0,0,26
74,42,0,0,21,0,0,21
74,43,132,0,55,0,0,187
74,44,0,0,152,0,0,152
74,47,955,0,0,0,0,955
74,49,98,10,242,55,0,405
74,50,0,0,0,62,0,62
74,51,0,0,104,0,0,104
74,52,62,0,202,0,0,264
74,53,0,0,201,0,168,369
74,54,0,0,85,0,0,85
74,55,0,0,185,0,0,185
74,56,0,381,55,0,0,436
74,57,671,2257,211,239,284,3662
74,58,100,0,389,0,0,489
74,60,0,0,527,0,0,527
74,61,513,0,394,0,0,907
74,62,27,98,59,26,0,210
74,64,120,0,0,0,0,120
74,65,231,0,0,0,0,231
74,66,58,0,0,0,0,58
74,67,98,0,0,0,0,98
74,68,554,0,427,182,142,1305
74,69,80,0,307,24,0,411
74,70,180,0,95,0,0,275
74,74,175,8507,0,0,0,8682
74,75,168,626,0,0,0,794
74,76,358,55,42,0,0,455
74,77,0,0,106,0,0,106
74,78,349,362,0,159,0,870
74,79,486,1184,224,269,59,2222
74,80,44,0,228,267,0,539
74,81,150,0,284,56,0,490
74,82,62,0,441,0,0,503
74,83,0,0,295,0,0,295
74,84,102,0,94,0,0,196
74,85,24,0,0,0,0,24
74,86,18,0,0,32,0,50
74,87,227,0,54,98,0,379
74,88,98,0,488,138,0,724
74,89,201,0,0,0,0,201
74,93,0,0,483,0,0,483
74,94,0,0,176,139,0,315
74,95,0,0,144,0,0,144
74,96,98,0,0,0,0,98
74,97,0,0,70,0,0,70
74,99,0,0,37,0,0,37
74,100,0,0,456,0,0,456
74,101,130,0,261,0,0,391
74,102,0,0,39,0,0,39
74,105,0,0,192,0,0,192
74,106,0,0,54,0,0,54
74,108,0,0,0,23,0,23
74,236,0,0,156,0,0,156
74,237,0,0,222,0,0,222
74,239,0,0,192,110,0,302
74,240,55,0,0,0,0,55
74,241,0,0,174,0,0,174
74,252,0,0,144,0,0,144
74,254,109,0,698,0,0,807
75,1,0,0,261,0,0,261
75,2,46,0,187,0,0,233
75,4,70,0,38,0,0,108
75,5,112,0,538,0,0,650
75,6,0,0,0,56,0,56
75,7,0,0,100,0,0,100
75,16,0,0,56,0,0,56
75,19,0,0,38,0,0,38
75,21,0,0,42,0,0,42
75,22,67,0,0,0,0,67
75,23,56,0,502,0,0,558
75,24,0,0,61,0,0,61
75,25,0,0,76,0,0,76
75,26,126,0,288,0,0,414
75,27,252,592,0,0,0,844
75,28,320,776,0,93,0,1189
75,29,408,124,0,58,0,590
75,30,290,0,0,0,0,290
75,31,71,0,151,155,0,377
75,32,190,0,116,187,0,493
75,34,39,0,0,35,0,74
75,36,0,0,61,0,0,61
75,39,0,0,0,78,0,78
75,42,0,0,0,35,0,35
75,44,47,0,0,0,0,47
75,52,0,0,154,0,0,154
75,53,35,0,0,0,0,35
75,54,0,0,117,0,0,117
75,55,0,0,0,35,0,35
75,56,218,0,38,149,0,405
75,57,696,351,76,112,0,1235
75,58,126,0,0,0,0,126
75,59,0,0,393,0,0,393
75,60,205,0,0,0,0,205
75,61,35,0,0,0,0,35
75,62,263,328,29,0,246,866
75,63,23,0,61,0,0,84
75,64,35,0,0,0,0,35
75,66,35,0,61,35,0,131
75,67,127,56,0,0,0,183
75,68,577,0,122,95,0,794
75,69,35,0,174,0,0,209
75,70,35,0,91,0,0,126
75,74,267,376,59,56,0,758
75,75,1421,6465,0,35,0,7921
75,76,260,703,0,534,0,1497
75,77,161,35,56,56,0,308
75,78,35,466,0,56,0,557
75,79,538,1260,96,259,0,2153
75,80,0,44,35,100,0,179
75,81,35,0,61,163,0,259
75,82,149,0,134,0,0,283
75,83,160,0,0,0,0,160
75,84,102,0,0,238,0,340
75,85,0,0,0,35,0,35
75,88,276,0,0,138,0,414
75,90,0,0,102,0,0,102
75,92,0,0,35,0,0,35
75,93,56,0,209,0,0,265
75,94,56,0,0,0,0,56
75,95,102,0,0,0,0,102
75,96,0,0,61,0,0,61
75,97,35,0,0,0,0,35
75,100,56,0,0,112,0,168
75,101,56,0,0,0,0,56
75,102,56,0,0,0,0,56
75,105,56,0,0,0,0,56
75,236,33,0,0,0,0,33
75,237,0,0,58,0,0,58
75,240,35,0,0,0,0,35
76,1,61,0,189,0,0,250
76,3,0,0,38,0,0,38
76,4,0,0,495,0,0,495
76,5,0,0,69,0,0,69
76,6,0,0,321,0,0,321
76,7,0,0,42,0,0,42
76,10,0,0,11,0,0,11
76,21,165,0,0,0,0,165
76,22,38,0,73,0,0,111
76,23,557,56,0,0,111,724
76,24,77,0,84,0,0,161
76,25,162,0,0,0,0,162
76,26,154,0,0,0,0,154
76,27,204,0,101,0,0,305
76,28,38,0,152,0,0,190
76,29,245,38,34,70,0,387
76,30,361,0,0,0,0,361
76,31,348,0,109,0,0,457
76,32,36,38,91,0,0,165
76,33,38,0,0,0,0,38
76,34,39,0,0,0,0,39
76,35,28,0,0,0,0,28
76,36,466,0,294,0,0,760
76,37,0,0,41,0,0,41
76,41,0,0,26,0,0,26
76,45,204,0,0,0,0,204
76,49,0,0,38,34,0,72
76,50,70,0,0,0,0,70
76,53,93,38,77,0,0,208
76,54,114,0,110,38,0,262
76,56,283,104,322,143,81,933
76,57,626,623,0,66,0,1315
76,59,0,0,173,0,0,173
76,61,38,0,42,0,0,80
76,62,67,296,29,0,0,392
76,63,0,0,0,6,0,6
76,65,77,0,0,28,0,105
76,66,344,0,0,0,0,344
76,67,241,879,60,0,0,1180
76,68,454,443,197,243,0,1337
76,69,80,0,0,73,0,153
76,70,68,0,0,0,0,68
76,74,260,55,42,0,0,357
76,75,329,704,0,534,0,1567
76,76,287,4310,233,57,0,4887
76,77,0,38,41,178,0,257
76,78,472,1078,95,61,0,1706
76,79,233,154,155,128,0,670
76,80,162,98,33,0,0,293
76,81,716,275,0,34,0,1025
76,82,0,0,76,0,0,76
76,83,105,0,0,0,0,105
76,84,51,0,51,201,0,303
76,85,24,0,0,0,0,24
76,86,0,0,0,58,0,58
76,87,94,0,0,0,0,94
76,89,0,0,52,0,0,52
76,91,57,0,0,0,0,57
76,92,0,0,34,0,0,34
76,94,97,0,38,0,0,135
76,95,102,0,0,0,0,102
76,96,102,0,0,0,0,102
76,97,108,0,0,0,0,108
76,99,38,0,0,0,0,38
76,100,127,0,0,0,0,127
76,102,77,0,0,0,0,77
76,104,0,0,51,21,0,72
76,105,50,0,0,0,0,50
76,107,77,0,0,0,0,77
76,236,0,0,34,0,0,34
76,238,338,0,38,0,0,376
76,239,0,0,34,0,0,34
76,241,0,0,100,0,0,100
76,251,428,0,0,0,0,428
76,252,62,0,0,0,0,62
77,1,0,0,595,0,0,595
77,2,0,0,140,0,0,140
77,3,135,0,0,0,0,135
77,4,0,0,241,0,0,241
77,5,0,0,531,0,0,531
77,6,0,0,472,740,0,1212
77,9,0,0,92,0,0,92
77,11,22,0,12,0,0,34
77,12,0,0,68,0,0,68
77,14,0,0,105,0,0,105
77,15,0,0,127,0,0,127
77,21,0,0,0,143,0,143
77,22,0,0,94,0,0,94
77,23,140,0,545,0,0,685
77,24,38,0,38,0,0,76
77,25,0,0,176,38,0,214
77,27,199,0,534,230,0,963
77,28,60,0,250,0,0,310
77,29,0,237,339,0,0,576
77,30,127,0,51,476,0,654
77,31,348,0,167,0,56,571
77,32,76,509,278,0,0,863
77,33,44,15,8,57,0,124
77,34,89,0,39,86,0,214
77,35,0,0,473,0,0,473
77,36,0,0,0,232,0,232
77,37,140,0,0,357,45,542
77,40,0,0,10,0,0,10
77,41,0,0,1046,52,0,1098
77,43,0,0,98,0,0,98
77,45,0,0,140,0,0,140
77,49,0,0,65,0,0,65
77,51,104,0,104,0,0,208
77,52,182,0,140,38,0,360
77,53,58,0,0,0,0,58
77,54,14,0,140,0,0,154
77,55,0,0,238,196,0,434
77,56,0,0,194,0,215,409
77,58,0,0,331,0,0,331
77,59,0,0,886,0,0,886
77,61,353,0,0,0,0,353
77,62,27,0,0,27,0,54
77,63,26,0,518,0,0,544
77,65,116,0,0,0,0,116
77,66,78,0,0,0,0,78
77,68,316,476,323,592,0,1707
77,70,0,0,53,60,0,113
77,74,0,0,373,0,0,373
77,75,91,35,0,56,0,182
77,76,0,38,41,178,0,257
77,77,248,12810,0,6209,0,19267
77,78,438,440,102,349,0,1329
77,79,41,2104,292,142,0,2579
77,80,1207,1516,247,119,0,3089
77,81,387,38,42,43,0,510
77,82,667,442,263,776,0,2148
77,83,562,720,138,0,0,1420
77,84,382,0,0,102,0,484
77,85,43,0,26,0,0,69
77,86,18,64,0,20,0,102
77,87,386,240,297,33,206,1162
77,88,278,138,560,0,0,976
77,89,197,0,52,0,0,249
77,90,123,0,0,0,0,123
77,91,280,0,0,0,0,280
77,93,40,0,152,0,0,192
77,94,51,0,0,109,0,160
77,95,0,0,0,0,148,148
77,96,165,0,0,0,0,165
77,97,89,0,139,0,0,228
77,99,0,0,374,0,0,374
77,101,0,328,142,273,0,743
77,102,36,0,53,0,0,89
77,103,0,0,25,0,0,25
77,104,0,0,0,21,0,21
77,105,50,0,441,0,0,491
77,106,0,0,91,0,0,91
77,237,0,0,72,0,0,72
77,238,0,0,309,0,0,309
77,239,60,0,0,0,0,60
77,254,0,0,13,0,0,13
78,1,407,0,121,0,0,528
78,2,102,0,48,0,89,239
78,3,0,0,0,102,0,102
78,4,88,0,89,0,0,177
78,5,0,0,400,0,0,400
78,6,102,0,0,203,148,453
78,7,173,0,0,0,0,173
78,9,0,0,113,0,0,113
78,17,0,0,102,0,0,102
78,19,230,0,0,0,0,230
78,20,555,0,0,254,0,809
78,21,0,0,0,83,0,83
78,22,0,0,97,0,0,97
78,23,0,0,203,0,0,203
78,24,0,0,122,0,0,122
78,25,0,97,807,72,0,976
78,26,0,0,366,0,0,366
78,27,393,78,293,102,256,1122
78,28,315,61,72,140,0,588
78,29,324,203,0,309,0,836
78,30,904,0,95,102,0,1101
78,31,137,183,0,102,0,422
78,32,334,685,391,160,0,1570
78,34,314,0,61,0,0,375
78,36,102,0,160,88,0,350
78,37,0,0,111,0,0,111
78,41,121,0,33,0,0,154
78,43,126,0,170,98,0,394
78,45,268,0,0,0,0,268
78,49,151,0,10,222,104,487
78,53,0,0,72,0,0,72
78,54,88,0,173,88,0,349
78,55,480,0,164,0,0,644
78,57,0,102,204,160,0,466
78,58,10,0,88,0,0,98
78,59,0,0,710,0,0,710
78,60,69,0,0,0,0,69
78,61,0,0,135,0,0,135
78,62,102,75,0,72,0,249
78,63,11,0,0,0,0,11
78,64,88,0,0,7,0,95
78,65,116,0,0,0,0,116
78,66,135,0,0,98,0,233
78,67,80,0,10,55,0,145
78,68,485,0,271,102,104,962
78,70,88,0,179,0,0,267
78,74,277,133,143,231,0,784
78,75,0,556,0,56,0,612
78,76,431,1078,147,90,0,1746
78,77,249,541,102,349,0,1241
78,78,187,7852,0,369,0,8408
78,79,992,1886,102,225,0,3205
78,80,0,44,99,72,0,215
78,81,506,0,14,229,0,749
78,82,759,0,63,307,0,1129
78,83,187,0,344,0,0,531
78,84,138,0,51,96,0,285
78,85,178,0,26,0,0,204
78,86,64,0,0,36,0,100
78,87,203,0,0,0,0,203
78,88,162,0,248,101,0,511
78,89,0,0,95,96,0,191
78,90,189,0,62,0,0,251
78,91,0,0,0,62,0,62
78,92,0,0,72,0,0,72
78,93,0,0,10,102,0,112
78,94,0,0,78,62,0,140
78,95,204,0,0,0,0,204
78,96,163,0,0,0,0,163
78,97,23,0,0,0,0,23
78,101,203,0,0,0,0,203
78,102,0,0,61,10,0,71
78,104,0,0,45,0,0,45
78,105,9,0,0,0,0,9
78,107,0,0,0,118,0,118
78,238,0,0,135,0,0,135
78,251,200,0,0,0,0,200
79,1,0,0,116,41,0,157
79,2,105,0,715,42,0,862
79,3,41,0,85,74,0,200
79,4,198,122,962,0,0,1282
79,5,0,0,212,138,0,350
79,6,25,0,108,0,0,133
79,7,84,0,42,0,0,126
79,8,82,0,111,0,0,193
79,11,0,0,19,0,0,19
79,14,0,0,47,0,0,47
79,16,0,0,171,0,0,171
79,17,0,0,44,49,0,93
79,18,2215,0,289,0,0,2504
79,19,63,0,0,178,0,241
79,21,41,0,0,0,0,41
79,23,0,0,104,0,0,104
79,24,0,0,576,0,0,576
79,25,1043,358,0,0,0,1401
79,26,41,88,419,0,0,548
79,27,0,123,380,265,0,768
79,28,123,1169,91,42,33,1458
79,29,391,2436,72,591,75,3565
79,30,80,0,434,0,0,514
79,31,195,368,564,142,0,1269
79,32,307,7571,145,0,0,8023
79,33,61,202,8,16,0,287
79,34,39,0,0,17,0,56
79,35,41,0,325,23,0,389
79,36,0,0,172,64,0,236
79,37,0,0,82,0,0,82
79,38,0,0,0,53,0,53
79,40,0,0,120,0,0,120
79,41,23,0,26,0,0,49
79,42,24,0,0,0,0,24
79,43,126,0,484,63,0,673
79,48,0,0,247,0,0,247
79,49,114,0,245,0,0,359
79,50,0,0,38,0,0,38
79,51,0,0,191,0,0,191
79,52,178,0,276,185,0,639
79,53,41,0,162,0,0,203
79,54,276,0,37,14,0,327
79,55,38,0,72,0,0,110
79,56,0,0,123,0,0,123
79,57,204,0,407,193,0,804
79,58,0,0,690,0,0,690
79,59,0,0,884,0,0,884
79,60,41,0,0,0,0,41
79,61,0,0,246,0,0,246
79,62,231,41,0,154,0,426
79,63,23,0,0,11,0,34
79,64,453,0,0,189,0,642
79,65,619,0,244,111,0,974
79,66,36,0,52,0,0,88
79,67,0,0,60,134,0,194
79,68,151,0,181,41,0,373
79,69,237,0,71,0,0,308
79,70,167,0,571,0,0,738
79,74,247,1059,382,269,59,2016
79,75,355,1447,153,206,0,2161
79,76,274,122,155,128,0,679
79,77,41,1980,389,142,0,2552
79,78,1064,1916,212,225,0,3417
79,79,897,8703,0,163,37,9800
